zip,Year,Aggravated Assault,All Other Offenses (Except Traffic),Arson,Burglary,Curfew and Loitering Law Violations,Disorderly Conduct,Driving Under the Influence,Drug Abuse Violations - Grand Total,Drunkenness,Embezzlement,Forgery and Counterfeiting,Fraud,Gambling - Total,Human Trafficking - Commercial Sex Acts,Human Trafficking - Involuntary Servitude,Larceny - Theft,Liquor Laws,Manslaughter by Negligence,Motor Vehicle Theft,Murder and Nonnegligent Manslaughter,Offenses Against the Family and Children,Prostitution and Commercialized Vice,Rape,Robbery,Simple Assault,"Stolen Property: Buying, Receiving, Possessing",Suspicion,Vagrancy,Vandalism,"Weapons: Carrying, Possessing, Etc.","Sex Offenses (Except Rape, and Prostitution and Commercialized Vice)",State,City,Metro,CountyName,HomePrice
35752,2022,4.0,200.0,0.0,0.0,0.0,12.0,10.0,90.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,6.0,0.0,0.0,AL,Hollywood,"Scottsboro, AL",Jackson County,165800.3803255608
35772,2022,2.0,118.0,0.0,0.0,0.0,4.0,18.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,AL,Stevenson,"Scottsboro, AL",Jackson County,153560.07414213094
35592,2022,0.0,108.0,0.0,12.0,0.0,0.0,40.0,38.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,24.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,48.0,6.0,0.0,0.0,10.0,6.0,0.0,AL,Vernon,,Lamar County,130063.68207735008
35634,2022,242.0,8542.0,10.0,88.0,0.0,196.0,390.0,1774.0,0.0,0.0,8.0,60.0,0.0,0.0,0.0,244.0,456.0,0.0,44.0,4.0,20.0,0.0,10.0,8.0,548.0,48.0,0.0,0.0,80.0,56.0,6.0,AL,Saint Florian,"Florence-Muscle Shoals, AL",Lauderdale County,256763.8547137928
35650,2022,38.0,968.0,0.0,20.0,0.0,16.0,42.0,90.0,0.0,2.0,4.0,12.0,0.0,0.0,0.0,72.0,56.0,0.0,8.0,2.0,6.0,0.0,2.0,4.0,86.0,28.0,0.0,0.0,16.0,6.0,2.0,AL,Moulton,"Decatur, AL",Lawrence County,204114.7754131077
36830,2022,48.0,3332.0,0.0,38.0,0.0,80.0,292.0,938.0,0.0,0.0,32.0,48.0,0.0,0.0,0.0,364.0,454.0,0.0,26.0,6.0,8.0,0.0,14.0,12.0,304.0,54.0,0.0,0.0,40.0,158.0,2.0,AL,Auburn,"Auburn-Opelika, AL",Lee County,345642.49598611024
35611,2022,36.0,1274.0,0.0,42.0,0.0,32.0,200.0,204.0,0.0,2.0,38.0,14.0,0.0,0.0,0.0,442.0,80.0,0.0,10.0,2.0,2.0,0.0,0.0,12.0,188.0,16.0,0.0,0.0,28.0,4.0,0.0,AL,Athens,"Huntsville, AL",Limestone County,227030.26571131195
36083,2022,24.0,212.0,0.0,2.0,0.0,12.0,6.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,28.0,0.0,2.0,6.0,2.0,2.0,2.0,2.0,22.0,0.0,0.0,0.0,8.0,2.0,0.0,AL,Tuskegee,,Macon County,90850.0987052502
35801,2022,50.0,2202.0,0.0,26.0,0.0,28.0,50.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,44.0,0.0,2.0,6.0,4.0,2.0,2.0,6.0,162.0,12.0,0.0,0.0,8.0,18.0,0.0,AL,Huntsville,"Huntsville, AL",Madison County,379268.0553801082
35811,2022,10.0,288.0,0.0,4.0,0.0,34.0,166.0,52.0,0.0,2.0,2.0,16.0,0.0,0.0,0.0,26.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,42.0,4.0,0.0,0.0,4.0,20.0,0.0,AL,Huntsville,"Huntsville, AL",Madison County,275276.9255810648
35756,2022,4.0,12.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,AL,Madison,"Huntsville, AL",Limestone County,391902.7116238704
35805,2022,0.0,18.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,AL,Huntsville,"Huntsville, AL",Madison County,163272.65967542704
36748,2022,36.0,332.0,0.0,22.0,0.0,36.0,26.0,152.0,0.0,0.0,14.0,18.0,0.0,2.0,0.0,76.0,24.0,0.0,8.0,4.0,0.0,0.0,4.0,6.0,120.0,44.0,0.0,0.0,34.0,32.0,2.0,AL,,,Marengo County,105863.04327225412
35570,2022,14.0,334.0,2.0,4.0,0.0,8.0,46.0,58.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,80.0,42.0,0.0,8.0,0.0,2.0,0.0,4.0,0.0,76.0,10.0,0.0,0.0,8.0,4.0,0.0,AL,Hamilton,,Marion County,145343.33764448809
35976,2022,28.0,1490.0,2.0,28.0,0.0,20.0,160.0,320.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,54.0,126.0,0.0,12.0,4.0,0.0,0.0,2.0,2.0,106.0,24.0,0.0,0.0,20.0,12.0,4.0,AL,Guntersville,"Albertville, AL",Marshall County,272436.4669477089
35016,2022,6.0,1312.0,2.0,14.0,0.0,20.0,58.0,76.0,0.0,2.0,0.0,32.0,0.0,0.0,0.0,88.0,118.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,154.0,8.0,0.0,0.0,22.0,4.0,0.0,AL,Arab,"Albertville, AL",Marshall County,218715.09394826053
36460,2022,16.0,412.0,2.0,6.0,0.0,18.0,24.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,42.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,32.0,4.0,0.0,0.0,6.0,10.0,0.0,AL,Monroeville,,Monroe County,145837.5057973628
35640,2022,70.0,1964.0,10.0,42.0,0.0,184.0,548.0,208.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,538.0,582.0,0.0,8.0,18.0,0.0,0.0,0.0,14.0,504.0,14.0,0.0,0.0,32.0,14.0,0.0,AL,Hartselle,"Decatur, AL",Morgan County,224579.38494008823
35673,2022,0.0,326.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,4.0,2.0,2.0,AL,Trinity,"Decatur, AL",Lawrence County,231516.98281239087
35603,2022,6.0,298.0,0.0,8.0,0.0,4.0,48.0,42.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,10.0,28.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,34.0,2.0,0.0,0.0,0.0,6.0,0.0,AL,Decatur,"Decatur, AL",Morgan County,263712.7032051214
36756,2022,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,AL,Marion,,Perry County,134596.14326864269
35447,2022,24.0,264.0,0.0,10.0,0.0,8.0,48.0,118.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,18.0,70.0,0.0,2.0,0.0,6.0,0.0,2.0,2.0,78.0,10.0,0.0,0.0,16.0,14.0,2.0,AL,,"Tuscaloosa, AL",Pickens County,136162.31149668785
35442,2022,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,AL,,"Tuscaloosa, AL",Pickens County,94355.2723837978
36081,2022,18.0,86.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,AL,Troy,"Troy, AL",Pike County,155623.26730375178
36010,2022,4.0,8.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,22.0,4.0,0.0,0.0,2.0,0.0,0.0,AL,,"Troy, AL",Pike County,114933.64565379504
36278,2022,6.0,84.0,0.0,8.0,0.0,4.0,8.0,12.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,2.0,0.0,0.0,2.0,0.0,0.0,AL,Wedowee,,Randolph County,369054.9780796726
36875,2022,48.0,1350.0,2.0,10.0,0.0,26.0,70.0,240.0,0.0,0.0,6.0,30.0,0.0,0.0,0.0,24.0,10.0,0.0,6.0,0.0,48.0,0.0,8.0,0.0,124.0,44.0,0.0,0.0,12.0,38.0,2.0,AL,Seale,"Columbus, GA-AL",Russell County,212563.6269975996
36867,2022,146.0,1198.0,6.0,22.0,0.0,94.0,166.0,98.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,120.0,68.0,0.0,24.0,14.0,32.0,0.0,6.0,18.0,174.0,38.0,0.0,0.0,30.0,26.0,2.0,AL,Phenix City,"Columbus, GA-AL",Russell County,161336.15169352747
35953,2022,94.0,1956.0,2.0,30.0,0.0,54.0,344.0,854.0,0.0,2.0,10.0,48.0,0.0,0.0,0.0,222.0,138.0,0.0,12.0,6.0,2.0,0.0,2.0,8.0,284.0,90.0,0.0,0.0,42.0,34.0,4.0,AL,Ashville,"Birmingham-Hoover, AL",Saint Clair County,240276.2287334611
35131,2022,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AL,Ragland,"Birmingham-Hoover, AL",Saint Clair County,182081.55594124724
35043,2022,40.0,1832.0,2.0,18.0,0.0,22.0,398.0,432.0,0.0,0.0,8.0,36.0,0.0,0.0,0.0,70.0,176.0,0.0,6.0,4.0,0.0,12.0,2.0,4.0,200.0,32.0,0.0,0.0,44.0,28.0,4.0,AL,Chelsea,"Birmingham-Hoover, AL",Shelby County,369215.7922096791
35051,2022,8.0,240.0,0.0,10.0,0.0,8.0,10.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,32.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,AL,Columbiana,"Birmingham-Hoover, AL",Shelby County,293344.8997380556
35115,2022,4.0,348.0,0.0,4.0,0.0,4.0,132.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,6.0,0.0,0.0,14.0,4.0,0.0,AL,Montevallo,"Birmingham-Hoover, AL",Shelby County,231092.2392832041
35007,2022,18.0,222.0,0.0,4.0,0.0,34.0,150.0,238.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,796.0,64.0,0.0,12.0,0.0,2.0,0.0,2.0,20.0,110.0,14.0,0.0,0.0,16.0,24.0,0.0,AL,Alabaster,"Birmingham-Hoover, AL",Shelby County,278629.1247517566
35470,2022,14.0,56.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,AL,Livingston,,Sumter County,
35160,2022,68.0,1244.0,0.0,60.0,0.0,130.0,132.0,890.0,0.0,0.0,8.0,22.0,0.0,0.0,0.0,192.0,268.0,0.0,32.0,4.0,2.0,0.0,10.0,0.0,642.0,32.0,0.0,0.0,40.0,86.0,0.0,AL,Talladega,"Talladega-Sylacauga, AL",Talladega County,152384.7867583692
35044,2022,6.0,124.0,0.0,4.0,0.0,14.0,12.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0,10.0,0.0,AL,,"Talladega-Sylacauga, AL",Talladega County,166620.77506926868
36853,2022,48.0,980.0,0.0,20.0,0.0,22.0,50.0,262.0,0.0,0.0,12.0,18.0,0.0,0.0,0.0,36.0,34.0,0.0,12.0,8.0,24.0,0.0,2.0,6.0,132.0,28.0,0.0,0.0,30.0,6.0,6.0,AL,Dadeville,"Alexander City, AL",Tallapoosa County,461382.2711103964
35473,2022,80.0,370.0,2.0,10.0,0.0,46.0,234.0,320.0,0.0,0.0,16.0,30.0,0.0,0.0,0.0,56.0,152.0,0.0,12.0,0.0,2.0,20.0,2.0,16.0,166.0,20.0,0.0,0.0,20.0,44.0,0.0,AL,Northport,"Tuscaloosa, AL",Tuscaloosa County,247202.06702194628
35401,2022,196.0,4150.0,4.0,100.0,0.0,188.0,388.0,1562.0,0.0,6.0,38.0,100.0,0.0,2.0,0.0,396.0,356.0,0.0,54.0,26.0,18.0,34.0,4.0,48.0,604.0,106.0,0.0,0.0,72.0,234.0,6.0,AL,Tuscaloosa,"Tuscaloosa, AL",Tuscaloosa County,143703.99282464516
35501,2022,20.0,3258.0,0.0,44.0,0.0,58.0,88.0,412.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,288.0,276.0,0.0,22.0,2.0,0.0,0.0,4.0,4.0,154.0,32.0,0.0,0.0,34.0,18.0,0.0,AL,Jasper,"Jasper, AL",Walker County,148487.94942342493
35062,2022,2.0,1144.0,0.0,2.0,0.0,0.0,12.0,46.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,20.0,34.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,0.0,0.0,2.0,2.0,0.0,AL,,"Birmingham-Hoover, AL",Jefferson County,206535.7849527832
35553,2022,12.0,356.0,0.0,24.0,0.0,18.0,34.0,234.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,52.0,48.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,54.0,12.0,0.0,0.0,14.0,4.0,2.0,AL,Double Springs,,Winston County,169249.49707742865
72160,2022,56.0,134.0,0.0,12.0,0.0,4.0,26.0,170.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,58.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,84.0,10.0,0.0,0.0,8.0,14.0,0.0,AR,Stuttgart,,Arkansas County,116634.4902607925
72042,2022,24.0,38.0,0.0,10.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,36.0,10.0,0.0,0.0,6.0,2.0,0.0,AR,De Witt,,Arkansas County,119921.66958534834
71646,2022,36.0,116.0,2.0,28.0,0.0,2.0,18.0,186.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,34.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,114.0,8.0,0.0,0.0,18.0,58.0,0.0,AR,Hamburg,,Ashley County,103483.04262053686
72653,2022,48.0,1260.0,0.0,46.0,0.0,142.0,162.0,522.0,0.0,0.0,16.0,8.0,2.0,0.0,0.0,290.0,118.0,0.0,12.0,2.0,22.0,0.0,0.0,2.0,256.0,6.0,0.0,0.0,82.0,10.0,0.0,AR,Mountain Home,"Mountain Home, AR",Baxter County,205101.0818777741
72712,2022,164.0,3710.0,0.0,30.0,0.0,58.0,910.0,386.0,0.0,0.0,26.0,28.0,0.0,0.0,0.0,306.0,70.0,0.0,14.0,2.0,2.0,2.0,14.0,4.0,346.0,40.0,0.0,0.0,52.0,16.0,14.0,AR,Bentonville,"Fayetteville-Springdale-Rogers, AR",Benton County,419041.7667349342
72761,2022,76.0,630.0,0.0,58.0,0.0,0.0,84.0,286.0,0.0,0.0,12.0,22.0,0.0,0.0,0.0,256.0,90.0,2.0,18.0,0.0,0.0,0.0,12.0,12.0,296.0,0.0,0.0,2.0,38.0,6.0,8.0,AR,Siloam Springs,"Fayetteville-Springdale-Rogers, AR",Benton County,248618.58467180945
72734,2022,32.0,104.0,0.0,0.0,0.0,0.0,40.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,4.0,6.0,0.0,AR,Gentry,"Fayetteville-Springdale-Rogers, AR",Benton County,257785.9253872684
72745,2022,22.0,1034.0,0.0,8.0,0.0,6.0,318.0,126.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,10.0,54.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,62.0,18.0,0.0,2.0,14.0,6.0,2.0,AR,Lowell,"Fayetteville-Springdale-Rogers, AR",Benton County,291164.19686051604
72736,2022,10.0,84.0,0.0,2.0,0.0,4.0,46.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,56.0,8.0,0.0,0.0,6.0,0.0,0.0,AR,Gravette,"Fayetteville-Springdale-Rogers, AR",Benton County,276655.83400552213
72756,2022,12.0,894.0,0.0,2.0,0.0,12.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,4.0,2.0,0.0,AR,Rogers,"Fayetteville-Springdale-Rogers, AR",Benton County,280014.1406645751
72601,2022,82.0,408.0,0.0,40.0,4.0,28.0,128.0,304.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,196.0,12.0,0.0,4.0,6.0,8.0,0.0,2.0,0.0,272.0,4.0,0.0,0.0,28.0,6.0,0.0,AR,Harrison,"Harrison, AR",Boone County,189120.4873568189
71671,2022,8.0,32.0,0.0,2.0,0.0,0.0,14.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,46.0,0.0,0.0,0.0,4.0,0.0,0.0,AR,Warren,,Bradley County,92595.98276790406
71744,2022,8.0,18.0,2.0,28.0,0.0,4.0,6.0,48.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,10.0,0.0,0.0,0.0,18.0,2.0,28.0,6.0,0.0,0.0,2.0,8.0,0.0,AR,,"Camden, AR",Calhoun County,111553.682694731
72616,2022,68.0,1506.0,0.0,16.0,0.0,10.0,208.0,372.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,174.0,10.0,0.0,14.0,0.0,0.0,0.0,6.0,0.0,206.0,14.0,0.0,0.0,20.0,4.0,0.0,AR,Berryville,,Carroll County,198032.6448951481
71653,2022,8.0,28.0,0.0,12.0,0.0,2.0,8.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,6.0,0.0,0.0,4.0,2.0,0.0,AR,Lake Village,,Chicot County,143653.46664116145
71640,2022,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,AR,Eudora,,Chicot County,
71923,2022,42.0,136.0,0.0,6.0,0.0,4.0,62.0,92.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,92.0,40.0,0.0,10.0,0.0,8.0,0.0,0.0,0.0,70.0,10.0,0.0,0.0,26.0,0.0,0.0,AR,Arkadelphia,"Arkadelphia, AR",Clark County,152933.08837128937
72461,2022,22.0,42.0,0.0,18.0,0.0,0.0,18.0,82.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,30.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,58.0,2.0,0.0,0.0,4.0,4.0,0.0,AR,,,Clay County,96491.83513312596
72454,2022,4.0,42.0,2.0,0.0,0.0,4.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,AR,Piggott,,Clay County,102298.63159864549
72543,2022,46.0,28.0,2.0,20.0,0.0,6.0,54.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,8.0,0.0,0.0,14.0,4.0,0.0,AR,Heber Springs,,Cleburne County,225540.6049893835
72530,2022,16.0,146.0,0.0,8.0,2.0,14.0,58.0,154.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,68.0,18.0,2.0,0.0,0.0,2.0,0.0,0.0,10.0,120.0,8.0,0.0,0.0,14.0,6.0,0.0,AR,Drasco,,Cleburne County,245209.8435791428
71665,2022,12.0,24.0,0.0,2.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,4.0,0.0,0.0,4.0,0.0,0.0,AR,Rison,"Pine Bluff, AR",Cleveland County,156160.0937431394
71753,2022,54.0,984.0,2.0,24.0,0.0,152.0,66.0,206.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,230.0,4.0,0.0,10.0,2.0,2.0,0.0,4.0,10.0,130.0,12.0,0.0,0.0,20.0,26.0,4.0,AR,Magnolia,"Magnolia, AR",Columbia County,142201.30057895635
72110,2022,38.0,108.0,0.0,0.0,0.0,8.0,42.0,136.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,20.0,2.0,0.0,12.0,0.0,0.0,0.0,2.0,2.0,62.0,12.0,0.0,0.0,10.0,14.0,0.0,AR,Morrilton,,Conway County,140072.41570530605
72401,2022,372.0,5014.0,2.0,160.0,0.0,56.0,462.0,2462.0,0.0,0.0,94.0,56.0,0.0,0.0,0.0,800.0,74.0,0.0,26.0,22.0,0.0,4.0,26.0,44.0,1056.0,166.0,0.0,2.0,112.0,90.0,2.0,AR,Jonesboro,"Jonesboro, AR",Craighead County,169244.27724598142
72946,2022,74.0,1506.0,0.0,18.0,0.0,30.0,96.0,154.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,26.0,36.0,0.0,10.0,0.0,2.0,2.0,2.0,0.0,166.0,6.0,0.0,2.0,18.0,12.0,4.0,AR,Mountainburg,"Fort Smith, AR-OK",Crawford County,173836.23760229614
72956,2022,44.0,634.0,0.0,56.0,0.0,94.0,68.0,206.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,154.0,2.0,0.0,12.0,2.0,6.0,0.0,4.0,4.0,184.0,0.0,0.0,2.0,22.0,24.0,6.0,AR,Van Buren,"Fort Smith, AR-OK",Crawford County,175729.30464088486
72301,2022,332.0,1106.0,4.0,64.0,18.0,60.0,48.0,676.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,340.0,0.0,0.0,22.0,24.0,0.0,0.0,12.0,34.0,462.0,144.0,0.0,78.0,58.0,82.0,0.0,AR,West Memphis,"Memphis, TN-MS-AR",Crittenden County,110941.90662895449
72396,2022,46.0,442.0,0.0,16.0,0.0,10.0,38.0,186.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,54.0,36.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,98.0,16.0,0.0,0.0,8.0,16.0,4.0,AR,Wynne,,Cross County,138469.85408580306
71725,2022,12.0,204.0,0.0,10.0,0.0,2.0,2.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,32.0,4.0,0.0,0.0,6.0,2.0,0.0,AR,Carthage,,Dallas County,
71655,2022,44.0,92.0,2.0,12.0,0.0,10.0,40.0,140.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,62.0,0.0,0.0,14.0,2.0,4.0,0.0,4.0,0.0,74.0,12.0,0.0,0.0,24.0,22.0,0.0,AR,Monticello,,Drew County,155523.82445170238
72034,2022,64.0,296.0,2.0,10.0,0.0,6.0,20.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,14.0,2.0,6.0,0.0,2.0,0.0,242.0,28.0,0.0,0.0,12.0,10.0,0.0,AR,Conway,"Little Rock-North Little Rock-Conway, AR",Faulkner County,246098.54647427177
72032,2022,290.0,5716.0,4.0,48.0,2.0,194.0,290.0,1074.0,0.0,0.0,32.0,38.0,2.0,0.0,0.0,574.0,44.0,0.0,12.0,6.0,0.0,4.0,10.0,16.0,754.0,104.0,0.0,10.0,74.0,30.0,0.0,AR,Conway,"Little Rock-North Little Rock-Conway, AR",Faulkner County,197112.156118074
72949,2022,80.0,518.0,0.0,36.0,0.0,38.0,110.0,160.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,34.0,18.0,0.0,0.0,2.0,10.0,0.0,2.0,0.0,212.0,4.0,0.0,4.0,22.0,10.0,0.0,AR,Ozark,"Fort Smith, AR-OK",Franklin County,143082.32336385187
72576,2022,26.0,142.0,0.0,0.0,0.0,30.0,10.0,110.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,38.0,2.0,0.0,12.0,0.0,0.0,0.0,10.0,0.0,74.0,0.0,0.0,0.0,4.0,4.0,2.0,AR,Salem,,Fulton County,147125.36617916272
71901,2022,214.0,2068.0,0.0,34.0,0.0,6.0,276.0,92.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,20.0,122.0,0.0,18.0,0.0,8.0,0.0,6.0,2.0,46.0,12.0,0.0,0.0,20.0,10.0,2.0,AR,Hot Springs,"Hot Springs, AR",Garland County,188833.2090399719
71956,2022,76.0,4512.0,4.0,52.0,8.0,282.0,198.0,296.0,0.0,0.0,30.0,32.0,0.0,0.0,0.0,484.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,6.0,410.0,0.0,0.0,12.0,88.0,34.0,0.0,AR,Mountain Pine,"Hot Springs, AR",Garland County,107311.512415764
72150,2022,30.0,112.0,0.0,48.0,0.0,0.0,28.0,168.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,42.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,138.0,18.0,0.0,0.0,8.0,6.0,0.0,AR,Sheridan,"Little Rock-North Little Rock-Conway, AR",Grant County,198628.95998278869
72450,2022,114.0,5320.0,4.0,114.0,0.0,102.0,118.0,748.0,0.0,0.0,28.0,24.0,0.0,0.0,0.0,498.0,10.0,0.0,12.0,0.0,2.0,0.0,26.0,10.0,298.0,32.0,0.0,0.0,48.0,22.0,6.0,AR,Paragould,"Paragould, AR",Greene County,174908.46653109274
72443,2022,0.0,134.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,2.0,0.0,AR,Marmaduke,"Paragould, AR",Greene County,138443.3463566895
71801,2022,86.0,1502.0,0.0,46.0,22.0,38.0,76.0,192.0,0.0,6.0,28.0,10.0,0.0,0.0,0.0,120.0,28.0,0.0,16.0,4.0,2.0,0.0,8.0,2.0,310.0,16.0,0.0,0.0,54.0,18.0,4.0,AR,Hope,"Hope, AR",Hempstead County,105522.86631095262
